x,y,frame
692,467,162
692,467,163
692,467,164
692,467,165
692,467,166
692,467,167
692,467,168
692,467,169
692,467,170
692,467,171
692,467,172
692,467,173
692,466,174
692,466,175
692,466,176
692,467,177
692,467,178
692,467,179
692,467,180
692,467,181
692,467,182
692,467,183
692,467,184
692,467,185
692,467,186
692,467,187
692,467,188
692,467,189
692,467,190
692,467,191
692,467,192
692,467,193
692,467,194
692,467,195
692,467,196
692,467,197
692,467,198
692,466,199
692,467,200
692,467,201
692,467,202
692,467,203
692,467,204
692,467,205
692,467,206
692,467,207
692,467,208
692,467,209
692,466,210
692,466,211
692,466,212
692,466,213
692,467,214
692,467,215
692,467,216
692,467,217
692,467,218
692,467,219
692,467,220
692,466,221
691,466,222
692,466,223
692,466,224
692,467,225
692,467,226
692,467,227
692,467,228
692,467,229
692,467,230
692,467,231
692,467,232
692,467,233
692,467,234
692,466,235
692,466,236
692,466,237
692,467,238
692,467,239
692,467,240
692,467,241
692,467,242
692,467,243
692,467,244
692,467,245
692,467,246
692,467,247
692,466,248
692,466,249
692,467,250
692,467,251
692,467,252
692,467,253
691,466,254
692,467,255
692,467,256
692,467,257
692,467,258
692,467,259
692,467,260
692,467,261
692,467,262
692,467,263
692,467,264
692,467,265
692,467,266
692,467,267
692,467,268
692,467,269
692,466,270
692,466,271
692,467,272
692,467,273
692,466,274
692,467,275
692,467,276
692,467,277
692,467,278
692,467,279
692,467,280
692,467,281
692,467,282
692,467,283
692,467,284
692,466,285
692,466,286
692,466,287
692,467,288
692,467,289
692,466,290
692,466,291
692,466,292
692,467,293
692,467,294
692,467,295
692,467,296
692,467,297
692,467,298
692,467,299
692,466,300
692,466,301
692,466,302
692,467,303
692,466,304
692,467,305
692,467,306
692,467,307
692,467,308
692,467,309
692,467,310
692,467,311
692,467,312
692,467,313
692,467,314
692,467,315
692,467,316
692,467,317
692,467,318
692,467,319
692,467,320
692,466,321
692,466,322
692,467,323
692,467,324
692,466,325
692,467,326
692,467,327
692,467,328
692,467,329
692,466,330
692,466,331
692,466,332
693,466,333
693,467,334
693,466,335
693,466,336
693,467,337
693,467,338
693,466,339
693,466,340
693,467,341
693,467,342
693,467,343
693,467,344
694,467,345
693,467,346
694,466,347
694,466,348
694,466,349
694,466,350
694,466,351
694,466,352
694,466,353
694,466,354
694,467,355
694,467,356
694,467,357
694,467,358
694,467,359
694,466,360
694,467,361
694,466,362
694,466,363
694,465,364
694,465,365
694,466,366
694,466,367
694,466,368
694,466,369
694,466,370
694,466,371
694,466,372
695,465,373
695,465,374
695,466,375
695,466,376
695,466,377
695,466,378
695,466,379
695,466,380
695,467,381
695,467,382
695,467,383
695,467,384
695,467,385
695,466,386
695,467,387
695,467,388
695,467,389
695,467,390
695,467,391
695,467,392
695,466,393
695,466,394
695,466,395
695,466,396
695,466,397
695,466,398
695,467,399
695,466,400
695,465,401
695,465,402
695,465,403
695,466,404
695,466,405
695,466,406
695,466,407
695,466,408
695,466,409
695,466,410
695,466,411
695,466,412
695,466,413
695,466,414
695,466,415
695,466,416
695,467,417
695,467,418
695,467,419
695,467,420
695,466,421
695,466,422
695,467,423
695,467,424
695,467,425
695,467,426
695,466,427
695,467,428
695,467,429
695,466,430
695,467,431
695,467,432
695,467,433
695,467,434
695,467,435
695,468,436
695,468,437
695,467,438
695,466,439
695,467,440
695,466,441
695,466,442
695,466,443
695,466,444
695,466,445
695,466,446
695,466,447
695,466,448
695,466,449
695,466,450
695,466,451
696,467,452
696,466,453
696,466,454
696,466,455
695,466,456
696,466,457
696,466,458
696,466,459
696,466,460
696,466,461
696,466,462
696,467,463
696,467,464
696,467,465
696,467,466
696,467,467
696,467,468
NA,NA,469
696,467,470
NA,NA,471
NA,NA,472
NA,NA,473
NA,NA,474
NA,NA,475
NA,NA,476
NA,NA,477
NA,NA,478
NA,NA,479
NA,NA,480
NA,NA,481
NA,NA,482
NA,NA,483
NA,NA,484
NA,NA,485
NA,NA,486
NA,NA,487
NA,NA,488
NA,NA,489
NA,NA,490
NA,NA,491
NA,NA,492
NA,NA,493
NA,NA,494
NA,NA,495
NA,NA,496
NA,NA,497
NA,NA,498
NA,NA,499
NA,NA,500
NA,NA,501
NA,NA,502
NA,NA,503
NA,NA,504
NA,NA,505
NA,NA,506
NA,NA,507
NA,NA,508
NA,NA,509
NA,NA,510
NA,NA,511
NA,NA,512
NA,NA,513
NA,NA,514
NA,NA,515
NA,NA,516
NA,NA,517
NA,NA,518
NA,NA,519
NA,NA,520
NA,NA,521
NA,NA,522
NA,NA,523
NA,NA,524
NA,NA,525
NA,NA,526
NA,NA,527
NA,NA,528
NA,NA,529
NA,NA,530
NA,NA,531
NA,NA,532
NA,NA,533
NA,NA,534
NA,NA,535
NA,NA,536
NA,NA,537
NA,NA,538
NA,NA,539
NA,NA,540
NA,NA,541
NA,NA,542
NA,NA,543
NA,NA,544
NA,NA,545
NA,NA,546
NA,NA,547
NA,NA,548
NA,NA,549
NA,NA,550
NA,NA,551
NA,NA,552
NA,NA,553
NA,NA,554
NA,NA,555
NA,NA,556
NA,NA,557
NA,NA,558
NA,NA,559
NA,NA,560
NA,NA,561
NA,NA,562
NA,NA,563
NA,NA,564
NA,NA,565
NA,NA,566
NA,NA,567
NA,NA,568
NA,NA,569
NA,NA,570
NA,NA,571
NA,NA,572
NA,NA,573
NA,NA,574
NA,NA,575
NA,NA,576
NA,NA,577
NA,NA,578
NA,NA,579
NA,NA,580
NA,NA,581
NA,NA,582
NA,NA,583
NA,NA,584
NA,NA,585
NA,NA,586
NA,NA,587
NA,NA,588
NA,NA,589
NA,NA,590
NA,NA,591
NA,NA,592
NA,NA,593
NA,NA,594
NA,NA,595
NA,NA,596
NA,NA,597
NA,NA,598
NA,NA,599
NA,NA,600
NA,NA,601
NA,NA,602
NA,NA,603
NA,NA,604
NA,NA,605
NA,NA,606
NA,NA,607
NA,NA,608
NA,NA,609
NA,NA,610
NA,NA,611
NA,NA,612
NA,NA,613
NA,NA,614
NA,NA,615
NA,NA,616
NA,NA,617
NA,NA,618
NA,NA,619
NA,NA,620
NA,NA,621
NA,NA,622
NA,NA,623
NA,NA,624
NA,NA,625
NA,NA,626
NA,NA,627
NA,NA,628
NA,NA,629
NA,NA,630
NA,NA,631
NA,NA,632
NA,NA,633
NA,NA,634
NA,NA,635
NA,NA,636
NA,NA,637
NA,NA,638
NA,NA,639
NA,NA,640
NA,NA,641
NA,NA,642
NA,NA,643
NA,NA,644
NA,NA,645
NA,NA,646
NA,NA,647
NA,NA,648
NA,NA,649
NA,NA,650
NA,NA,651
NA,NA,652
NA,NA,653
NA,NA,654
NA,NA,655
NA,NA,656
NA,NA,657
NA,NA,658
NA,NA,659
NA,NA,660
NA,NA,661
NA,NA,662
NA,NA,663
NA,NA,664
NA,NA,665
NA,NA,666
NA,NA,667
NA,NA,668
NA,NA,669
NA,NA,670
NA,NA,671
NA,NA,672
NA,NA,673
NA,NA,674
NA,NA,675
NA,NA,676
NA,NA,677
NA,NA,678
NA,NA,679
NA,NA,680
281,234,681
NA,NA,682
NA,NA,683
NA,NA,684
NA,NA,685
NA,NA,686
NA,NA,687
NA,NA,688
NA,NA,689
NA,NA,690
NA,NA,691
NA,NA,692
NA,NA,693
NA,NA,694
NA,NA,695
NA,NA,696
NA,NA,697
NA,NA,698
NA,NA,699
NA,NA,700
NA,NA,701
NA,NA,702
NA,NA,703
NA,NA,704
NA,NA,705
NA,NA,706
NA,NA,707
NA,NA,708
NA,NA,709
NA,NA,710
NA,NA,711
NA,NA,712
NA,NA,713
NA,NA,714
NA,NA,715
NA,NA,716
NA,NA,717
NA,NA,718
NA,NA,719
NA,NA,720
NA,NA,721
NA,NA,722
NA,NA,723
694,473,724
694,474,725
694,474,726
694,474,727
694,474,728
694,474,729
693,474,730
693,474,731
693,474,732
693,474,733
693,474,734
693,474,735
693,474,736
693,474,737
693,474,738
693,474,739
693,474,740
693,474,741
693,474,742
693,474,743
693,474,744
693,474,745
693,474,746
693,474,747
692,474,748
692,473,749
692,474,750
692,474,751
692,474,752
692,474,753
692,474,754
692,474,755
692,473,756
692,473,757
692,473,758
692,473,759
692,473,760
692,473,761
692,473,762
692,473,763
691,473,764
691,473,765
691,473,766
691,473,767
691,473,768
691,473,769
691,473,770
691,473,771
691,473,772
691,472,773
692,472,774
692,472,775
692,472,776
691,472,777
692,472,778
692,472,779
692,472,780
692,472,781
692,472,782
692,472,783
692,472,784
692,472,785
692,472,786
692,472,787
692,472,788
692,473,789
692,472,790
691,472,791
691,472,792
692,472,793
692,472,794
692,472,795
692,472,796
692,472,797
693,472,798
693,472,799
693,472,800
693,472,801
693,472,802
693,471,803
694,471,804
694,471,805
693,471,806
694,472,807
694,471,808
694,471,809
694,471,810
695,470,811
695,470,812
695,470,813
695,471,814
695,471,815
695,471,816
695,470,817
695,470,818
695,470,819
695,470,820
695,470,821
695,471,822
695,471,823
695,471,824
695,471,825
695,470,826
695,470,827
695,470,828
695,471,829
695,470,830
695,470,831
695,469,832
696,469,833
696,469,834
696,469,835
NA,NA,836
NA,NA,837
NA,NA,838
NA,NA,839
NA,NA,840
NA,NA,841
NA,NA,842
NA,NA,843
NA,NA,844
NA,NA,845
NA,NA,846
NA,NA,847
NA,NA,848
NA,NA,849
NA,NA,850
NA,NA,851
NA,NA,852
NA,NA,853
NA,NA,854
NA,NA,855
NA,NA,856
NA,NA,857
NA,NA,858
NA,NA,859
NA,NA,860
NA,NA,861
NA,NA,862
NA,NA,863
NA,NA,864
NA,NA,865
NA,NA,866
NA,NA,867
NA,NA,868
NA,NA,869
NA,NA,870
NA,NA,871
NA,NA,872
NA,NA,873
NA,NA,874
NA,NA,875
NA,NA,876
NA,NA,877
NA,NA,878
NA,NA,879
NA,NA,880
NA,NA,881
NA,NA,882
NA,NA,883
NA,NA,884
NA,NA,885
NA,NA,886
NA,NA,887
NA,NA,888
NA,NA,889
NA,NA,890
NA,NA,891
NA,NA,892
NA,NA,893
NA,NA,894
NA,NA,895
NA,NA,896
NA,NA,897
NA,NA,898
NA,NA,899
NA,NA,900
NA,NA,901
NA,NA,902
NA,NA,903
NA,NA,904
NA,NA,905
NA,NA,906
NA,NA,907
NA,NA,908
NA,NA,909
NA,NA,910
NA,NA,911
NA,NA,912
NA,NA,913
NA,NA,914
NA,NA,915
NA,NA,916
NA,NA,917
NA,NA,918
NA,NA,919
NA,NA,920
NA,NA,921
NA,NA,922
NA,NA,923
NA,NA,924
NA,NA,925
NA,NA,926
NA,NA,927
NA,NA,928
NA,NA,929
NA,NA,930
NA,NA,931
NA,NA,932
NA,NA,933
NA,NA,934
NA,NA,935
NA,NA,936
NA,NA,937
NA,NA,938
NA,NA,939
NA,NA,940
NA,NA,941
NA,NA,942
NA,NA,943
NA,NA,944
NA,NA,945
NA,NA,946
NA,NA,947
NA,NA,948
NA,NA,949
NA,NA,950
NA,NA,951
NA,NA,952
NA,NA,953
NA,NA,954
NA,NA,955
NA,NA,956
NA,NA,957
NA,NA,958
NA,NA,959
NA,NA,960
NA,NA,961
NA,NA,962
NA,NA,963
NA,NA,964
NA,NA,965
NA,NA,966
NA,NA,967
NA,NA,968
NA,NA,969
NA,NA,970
NA,NA,971
NA,NA,972
NA,NA,973
NA,NA,974
NA,NA,975
NA,NA,976
NA,NA,977
NA,NA,978
NA,NA,979
NA,NA,980
NA,NA,981
NA,NA,982
NA,NA,983
NA,NA,984
NA,NA,985
NA,NA,986
NA,NA,987
NA,NA,988
NA,NA,989
NA,NA,990
NA,NA,991
NA,NA,992
NA,NA,993
NA,NA,994
NA,NA,995
NA,NA,996
NA,NA,997
NA,NA,998
NA,NA,999
NA,NA,1000
NA,NA,1001
NA,NA,1002
NA,NA,1003
NA,NA,1004
NA,NA,1005
NA,NA,1006
NA,NA,1007
NA,NA,1008
NA,NA,1009
NA,NA,1010
NA,NA,1011
NA,NA,1012
NA,NA,1013
NA,NA,1014
NA,NA,1015
NA,NA,1016
NA,NA,1017
NA,NA,1018
NA,NA,1019
NA,NA,1020
NA,NA,1021
NA,NA,1022
NA,NA,1023
NA,NA,1024
NA,NA,1025
NA,NA,1026
NA,NA,1027
NA,NA,1028
NA,NA,1029
NA,NA,1030
NA,NA,1031
NA,NA,1032
NA,NA,1033
NA,NA,1034
NA,NA,1035
NA,NA,1036
NA,NA,1037
NA,NA,1038
NA,NA,1039
NA,NA,1040
NA,NA,1041
NA,NA,1042
NA,NA,1043
NA,NA,1044
NA,NA,1045
NA,NA,1046
NA,NA,1047
NA,NA,1048
NA,NA,1049
NA,NA,1050
NA,NA,1051
NA,NA,1052
NA,NA,1053
NA,NA,1054
NA,NA,1055
NA,NA,1056
NA,NA,1057
NA,NA,1058
NA,NA,1059
NA,NA,1060
NA,NA,1061
NA,NA,1062
NA,NA,1063
NA,NA,1064
NA,NA,1065
NA,NA,1066
NA,NA,1067
NA,NA,1068
NA,NA,1069
NA,NA,1070
NA,NA,1071
NA,NA,1072
NA,NA,1073
NA,NA,1074
NA,NA,1075
NA,NA,1076
NA,NA,1077
NA,NA,1078
NA,NA,1079
NA,NA,1080
NA,NA,1081
NA,NA,1082
NA,NA,1083
NA,NA,1084
NA,NA,1085
NA,NA,1086
NA,NA,1087
NA,NA,1088
NA,NA,1089
NA,NA,1090
NA,NA,1091
NA,NA,1092
NA,NA,1093
NA,NA,1094
NA,NA,1095
NA,NA,1096
NA,NA,1097
NA,NA,1098
NA,NA,1099
NA,NA,1100
NA,NA,1101
NA,NA,1102
NA,NA,1103
NA,NA,1104
NA,NA,1105
NA,NA,1106
NA,NA,1107
NA,NA,1108
NA,NA,1109
NA,NA,1110
NA,NA,1111
NA,NA,1112
NA,NA,1113
NA,NA,1114
NA,NA,1115
NA,NA,1116
NA,NA,1117
NA,NA,1118
NA,NA,1119
NA,NA,1120
NA,NA,1121
NA,NA,1122
NA,NA,1123
NA,NA,1124
NA,NA,1125
NA,NA,1126
NA,NA,1127
NA,NA,1128
NA,NA,1129
NA,NA,1130
NA,NA,1131
NA,NA,1132
NA,NA,1133
NA,NA,1134
NA,NA,1135
NA,NA,1136
NA,NA,1137
NA,NA,1138
NA,NA,1139
NA,NA,1140
NA,NA,1141
NA,NA,1142
NA,NA,1143
NA,NA,1144
NA,NA,1145
NA,NA,1146
NA,NA,1147
NA,NA,1148
NA,NA,1149
NA,NA,1150
NA,NA,1151
NA,NA,1152
NA,NA,1153
NA,NA,1154
NA,NA,1155
NA,NA,1156
NA,NA,1157
NA,NA,1158
NA,NA,1159
NA,NA,1160
NA,NA,1161
NA,NA,1162
NA,NA,1163
NA,NA,1164
NA,NA,1165
NA,NA,1166
NA,NA,1167
NA,NA,1168
NA,NA,1169
NA,NA,1170
NA,NA,1171
NA,NA,1172
NA,NA,1173
NA,NA,1174
NA,NA,1175
NA,NA,1176
NA,NA,1177
NA,NA,1178
NA,NA,1179
NA,NA,1180
NA,NA,1181
NA,NA,1182
NA,NA,1183
NA,NA,1184
NA,NA,1185
NA,NA,1186
NA,NA,1187
696,470,1188
696,470,1189
696,470,1190
695,470,1191
695,470,1192
695,470,1193
695,470,1194
695,471,1195
695,471,1196
695,470,1197
694,470,1198
694,471,1199
694,470,1200
694,470,1201
694,470,1202
694,471,1203
694,471,1204
694,471,1205
694,471,1206
694,471,1207
694,471,1208
694,471,1209
694,471,1210
693,471,1211
693,471,1212
693,470,1213
693,470,1214
693,471,1215
693,471,1216
693,470,1217
692,471,1218
692,471,1219
692,471,1220
692,471,1221
692,471,1222
692,471,1223
692,471,1224
692,471,1225
692,471,1226
692,471,1227
692,471,1228
692,471,1229
692,471,1230
692,471,1231
692,471,1232
692,471,1233
692,471,1234
692,471,1235
691,471,1236
692,471,1237
691,472,1238
692,471,1239
692,471,1240
692,471,1241
691,472,1242
691,472,1243
692,472,1244
692,472,1245
691,472,1246
691,472,1247
692,472,1248
692,472,1249
692,472,1250
692,472,1251
692,472,1252
692,472,1253
692,472,1254
692,472,1255
692,472,1256
692,472,1257
692,473,1258
692,473,1259
692,473,1260
692,472,1261
692,473,1262
692,473,1263
692,472,1264
692,472,1265
692,473,1266
693,473,1267
693,473,1268
692,473,1269
692,473,1270
692,473,1271
693,472,1272
693,473,1273
693,472,1274
692,473,1275
692,473,1276
692,473,1277
692,473,1278
693,472,1279
693,472,1280
693,472,1281
693,472,1282
694,472,1283
693,472,1284
693,472,1285
693,472,1286
693,472,1287
693,472,1288
693,472,1289
694,472,1290
695,472,1291
695,472,1292
695,471,1293
695,471,1294
695,471,1295
695,471,1296
695,471,1297
695,471,1298
695,471,1299
695,471,1300
695,471,1301
694,471,1302
694,472,1303
693,472,1304
694,472,1305
696,470,1306
695,470,1307
695,470,1308
695,471,1309
695,470,1310
695,470,1311
694,471,1312
694,471,1313
694,470,1314
696,470,1315
695,470,1316
693,471,1317
694,471,1318
695,470,1319
695,470,1320
695,470,1321
695,470,1322
694,471,1323
694,471,1324
695,470,1325
695,471,1326
695,470,1327
695,470,1328
695,470,1329
695,470,1330
695,470,1331
695,470,1332
695,470,1333
695,471,1334
695,471,1335
695,470,1336
695,470,1337
695,470,1338
695,470,1339
695,470,1340
695,470,1341
695,470,1342
695,470,1343
695,470,1344
695,470,1345
695,471,1346
695,471,1347
694,471,1348
694,472,1349
694,472,1350
694,472,1351
694,472,1352
694,472,1353
693,472,1354
693,472,1355
695,471,1356
695,471,1357
695,471,1358
695,471,1359
695,471,1360
695,471,1361
695,472,1362
695,472,1363
694,472,1364
694,472,1365
694,472,1366
694,472,1367
694,472,1368
694,472,1369
694,473,1370
694,472,1371
694,472,1372
694,473,1373
694,473,1374
694,473,1375
694,473,1376
694,473,1377
693,474,1378
693,473,1379
693,473,1380
693,473,1381
693,473,1382
694,472,1383
694,472,1384
694,472,1385
694,472,1386
694,472,1387
694,473,1388
694,473,1389
693,473,1390
693,474,1391
692,475,1392
694,472,1393
695,472,1394
695,472,1395
695,472,1396
695,472,1397
694,472,1398
694,473,1399
693,473,1400
693,474,1401
693,474,1402
693,473,1403
694,472,1404
694,473,1405
694,473,1406
694,473,1407
694,473,1408
693,474,1409
693,474,1410
692,474,1411
693,473,1412
694,473,1413
694,472,1414
694,472,1415
694,472,1416
694,472,1417
693,473,1418
693,473,1419
694,473,1420
693,473,1421
693,474,1422
694,473,1423
694,472,1424
694,472,1425
694,472,1426
694,472,1427
693,473,1428
693,473,1429
693,473,1430
693,473,1431
693,473,1432
694,473,1433
694,473,1434
693,473,1435
693,473,1436
694,473,1437
694,473,1438
694,473,1439
694,473,1440
694,473,1441
694,473,1442
694,473,1443
694,473,1444
693,473,1445
694,472,1446
694,472,1447
694,472,1448
694,473,1449
693,473,1450
694,473,1451
694,473,1452
694,472,1453
694,472,1454
694,472,1455
694,473,1456
694,473,1457
694,473,1458
694,473,1459
694,473,1460
694,473,1461
694,473,1462
694,473,1463
694,472,1464
694,472,1465
694,473,1466
694,473,1467
694,473,1468
694,473,1469
694,473,1470
694,472,1471
694,472,1472
694,472,1473
694,472,1474
694,472,1475
694,472,1476
694,472,1477
694,473,1478
694,473,1479
694,473,1480
694,473,1481
694,473,1482
694,473,1483
694,473,1484
694,472,1485
694,472,1486
694,472,1487
694,473,1488
693,473,1489
693,473,1490
693,473,1491
694,473,1492
694,473,1493
694,473,1494
694,473,1495
694,473,1496
695,472,1497
694,472,1498
694,472,1499
696,471,1500
695,471,1501
695,472,1502
695,472,1503
694,472,1504
694,472,1505
695,472,1506
695,472,1507
694,472,1508
694,472,1509
694,472,1510
695,472,1511
695,472,1512
695,472,1513
695,471,1514
694,472,1515
694,472,1516
694,472,1517
695,472,1518
695,472,1519
694,472,1520
695,472,1521
695,472,1522
694,473,1523
694,473,1524
694,472,1525
694,472,1526
694,473,1527
694,473,1528
694,473,1529
693,473,1530
694,473,1531
694,473,1532
694,473,1533
694,473,1534
694,473,1535
694,473,1536
694,473,1537
694,472,1538
694,472,1539
694,472,1540
694,472,1541
694,472,1542
694,472,1543
693,473,1544
693,473,1545
692,474,1546
693,473,1547
694,472,1548
692,474,1549
693,474,1550
693,473,1551
694,472,1552
694,472,1553
693,473,1554
693,473,1555
693,473,1556
693,473,1557
693,472,1558
693,472,1559
693,473,1560
693,473,1561
693,473,1562
693,473,1563
693,473,1564
693,473,1565
694,473,1566
693,473,1567
692,475,1568
691,475,1569
693,474,1570
692,474,1571
693,474,1572
692,474,1573
693,473,1574
693,473,1575
693,473,1576
693,473,1577
693,473,1578
693,472,1579
693,472,1580
694,472,1581
693,473,1582
693,473,1583
693,473,1584
694,473,1585
694,473,1586
694,473,1587
694,473,1588
694,473,1589
694,473,1590
694,473,1591
694,473,1592
695,472,1593
695,472,1594
695,472,1595
695,473,1596
695,473,1597
695,472,1598
695,473,1599
695,472,1600
695,472,1601
695,472,1602
695,473,1603
695,473,1604
695,472,1605
695,472,1606
695,472,1607
695,472,1608
696,471,1609
696,471,1610
696,472,1611
695,472,1612
696,472,1613
696,472,1614
696,472,1615
696,472,1616
696,472,1617
695,473,1618
695,472,1619
696,472,1620
696,472,1621
696,472,1622
696,472,1623
696,472,1624
696,472,1625
696,472,1626
696,472,1627
696,471,1628
696,472,1629
696,472,1630
695,472,1631
695,472,1632
696,471,1633
696,472,1634
695,472,1635
695,473,1636
695,473,1637
695,473,1638
696,471,1639
696,472,1640
696,472,1641
696,472,1642
695,472,1643
695,472,1644
696,472,1645
695,472,1646
695,472,1647
695,472,1648
695,472,1649
695,472,1650
695,472,1651
695,472,1652
695,472,1653
696,472,1654
696,471,1655
696,471,1656
696,471,1657
696,471,1658
695,472,1659
696,471,1660
696,472,1661
696,472,1662
696,472,1663
696,472,1664
695,472,1665
696,472,1666
696,472,1667
696,471,1668
696,472,1669
696,472,1670
696,471,1671
696,471,1672
696,471,1673
696,471,1674
696,471,1675
696,471,1676
696,471,1677
696,471,1678
696,472,1679
695,472,1680
695,472,1681
695,472,1682
695,472,1683
695,472,1684
696,472,1685
696,471,1686
696,471,1687
696,471,1688
696,471,1689
696,471,1690
696,471,1691
696,471,1692
696,471,1693
696,471,1694
696,471,1695
696,471,1696
696,471,1697
696,471,1698
696,471,1699
696,471,1700
696,471,1701
696,471,1702
696,471,1703
696,471,1704
696,471,1705
696,471,1706
696,471,1707
696,471,1708
696,471,1709
696,471,1710
695,472,1711
696,471,1712
696,471,1713
696,471,1714
696,471,1715
696,472,1716
696,471,1717
696,471,1718
696,471,1719
696,471,1720
696,471,1721
696,471,1722
696,471,1723
696,471,1724
696,471,1725
696,471,1726
696,471,1727
696,471,1728
696,471,1729
696,471,1730
696,471,1731
696,470,1732
696,471,1733
696,471,1734
696,471,1735
696,471,1736
696,471,1737
696,471,1738
696,471,1739
696,471,1740
696,472,1741
696,472,1742
696,472,1743
696,472,1744
696,472,1745
696,471,1746
696,471,1747
696,471,1748
696,472,1749
696,471,1750
696,471,1751
696,471,1752
696,471,1753
696,471,1754
696,471,1755
696,471,1756
696,471,1757
696,471,1758
696,471,1759
696,471,1760
696,471,1761
696,471,1762
696,471,1763
696,471,1764
696,471,1765
696,471,1766
696,471,1767
695,472,1768
696,471,1769
696,471,1770
696,471,1771
696,471,1772
696,472,1773
696,472,1774
696,472,1775
696,472,1776
696,472,1777
696,471,1778
696,471,1779
696,471,1780
696,471,1781
696,471,1782
696,471,1783
696,471,1784
696,472,1785
696,472,1786
696,472,1787
696,472,1788
696,471,1789
696,471,1790
696,471,1791
696,471,1792
696,471,1793
696,471,1794
696,471,1795
696,471,1796
696,471,1797
696,471,1798
696,471,1799
696,472,1800
695,472,1801
695,472,1802
696,471,1803
696,471,1804
696,472,1805
696,471,1806
696,471,1807
696,471,1808
696,471,1809
696,471,1810
696,471,1811
697,471,1812
696,471,1813
697,470,1814
697,470,1815
697,470,1816
697,470,1817
697,470,1818
697,470,1819
697,471,1820
696,471,1821
697,471,1822
698,470,1823
698,470,1824
697,470,1825
697,470,1826
697,471,1827
697,471,1828
696,471,1829
696,471,1830
696,471,1831
696,472,1832
696,471,1833
696,471,1834
696,471,1835
696,471,1836
696,472,1837
695,472,1838
695,472,1839
696,472,1840
695,472,1841
695,472,1842
695,473,1843
695,473,1844
695,473,1845
692,476,1846
692,476,1847
693,476,1848
692,476,1849
692,477,1850
692,477,1851
692,476,1852
692,477,1853
692,477,1854
692,476,1855
692,476,1856
691,477,1857
691,477,1858
691,478,1859
691,478,1860
691,478,1861
691,478,1862
691,478,1863
691,478,1864
691,478,1865
691,478,1866
691,478,1867
691,478,1868
691,478,1869
691,478,1870
691,478,1871
691,478,1872
691,478,1873
691,478,1874
691,478,1875
691,478,1876
691,478,1877
691,478,1878
691,478,1879
691,478,1880
691,479,1881
691,478,1882
691,478,1883
691,478,1884
691,478,1885
691,478,1886
691,478,1887
691,478,1888
690,478,1889
690,478,1890
690,478,1891
690,478,1892
690,477,1893
689,477,1894
689,477,1895
688,477,1896
688,477,1897
688,477,1898
688,477,1899
688,477,1900
688,477,1901
688,477,1902
688,477,1903
688,477,1904
688,477,1905
688,477,1906
688,477,1907
688,477,1908
688,477,1909
688,477,1910
688,477,1911
688,478,1912
689,478,1913
689,478,1914
688,478,1915
689,478,1916
689,478,1917
689,479,1918
689,479,1919
689,479,1920
689,479,1921
689,479,1922
689,480,1923
689,480,1924
689,480,1925
689,481,1926
689,481,1927
689,481,1928
690,481,1929
690,481,1930
690,481,1931
690,481,1932
690,482,1933
690,482,1934
690,482,1935
690,482,1936
690,482,1937
690,482,1938
690,482,1939
690,482,1940
690,483,1941
691,483,1942
691,483,1943
691,483,1944
691,484,1945
691,484,1946
692,484,1947
692,484,1948
692,484,1949
692,485,1950
692,485,1951
692,485,1952
692,485,1953
692,485,1954
692,486,1955
693,486,1956
693,486,1957
