x,y,frame
552,478,525
551,477,526
551,476,527
550,475,528
549,474,529
549,474,530
549,474,531
548,473,532
548,473,533
548,473,534
547,472,535
547,472,536
547,472,537
547,472,538
547,472,539
547,471,540
547,471,541
547,471,542
547,471,543
547,471,544
546,471,545
547,471,546
547,471,547
547,471,548
547,472,549
547,471,550
546,471,551
546,471,552
546,471,553
546,471,554
546,471,555
546,471,556
547,471,557
546,471,558
546,471,559
546,471,560
546,471,561
546,471,562
546,471,563
546,471,564
546,471,565
546,472,566
546,472,567
546,472,568
546,472,569
546,472,570
546,471,571
546,472,572
546,471,573
546,471,574
546,471,575
546,471,576
546,471,577
547,472,578
547,472,579
547,472,580
547,472,581
547,472,582
546,472,583
547,472,584
547,472,585
547,472,586
547,472,587
547,472,588
547,472,589
547,472,590
547,471,591
547,471,592
547,472,593
547,472,594
547,472,595
547,472,596
547,472,597
547,472,598
547,472,599
547,471,600
547,471,601
547,471,602
547,472,603
547,472,604
547,472,605
547,472,606
547,472,607
547,472,608
547,472,609
547,472,610
547,472,611
547,471,612
547,471,613
547,472,614
547,471,615
547,471,616
547,472,617
547,472,618
547,471,619
547,472,620
547,472,621
547,472,622
546,471,623
546,471,624
546,471,625
547,472,626
547,472,627
547,472,628
547,471,629
547,471,630
547,471,631
547,472,632
547,471,633
546,471,634
546,471,635
547,472,636
547,472,637
547,471,638
547,471,639
547,471,640
547,472,641
547,472,642
547,472,643
547,472,644
547,472,645
546,472,646
543,470,647
540,469,648
536,467,649
533,466,650
532,466,651
529,465,652
527,465,653
525,463,654
523,462,655
522,461,656
521,462,657
520,462,658
518,461,659
517,460,660
515,460,661
513,459,662
512,458,663
509,457,664
505,455,665
502,452,666
500,451,667
499,450,668
497,449,669
495,447,670
494,446,671
492,444,672
490,442,673
488,441,674
487,440,675
486,440,676
485,439,677
484,438,678
483,437,679
481,436,680
479,434,681
477,433,682
476,432,683
475,431,684
474,431,685
472,430,686
471,430,687
468,428,688
466,428,689
462,426,690
460,425,691
458,425,692
456,424,693
454,423,694
453,423,695
451,423,696
449,422,697
447,422,698
445,421,699
443,421,700
439,421,701
438,420,702
436,420,703
434,420,704
432,421,705
431,420,706
430,421,707
428,420,708
427,420,709
426,420,710
424,420,711
422,420,712
422,420,713
421,420,714
420,420,715
419,421,716
418,421,717
417,421,718
417,421,719
416,422,720
415,422,721
414,422,722
413,422,723
413,423,724
412,423,725
412,423,726
412,423,727
412,423,728
412,423,729
412,423,730
412,423,731
412,423,732
412,423,733
412,423,734
412,423,735
412,423,736
412,423,737
412,423,738
412,423,739
412,423,740
412,423,741
412,423,742
412,423,743
412,423,744
412,423,745
412,423,746
412,423,747
412,423,748
412,423,749
412,423,750
412,423,751
412,423,752
412,423,753
412,423,754
412,423,755
412,423,756
412,423,757
412,423,758
412,423,759
412,423,760
412,422,761
412,422,762
412,423,763
412,423,764
412,423,765
411,423,766
411,423,767
410,423,768
409,424,769
408,424,770
407,424,771
407,425,772
406,425,773
405,426,774
405,426,775
404,426,776
404,426,777
403,426,778
403,427,779
403,427,780
402,428,781
401,428,782
400,429,783
NA,NA,784
NA,NA,785
NA,NA,786
NA,NA,787
NA,NA,788
NA,NA,789
NA,NA,790
NA,NA,791
NA,NA,792
NA,NA,793
NA,NA,794
NA,NA,795
NA,NA,796
NA,NA,797
NA,NA,798
NA,NA,799
NA,NA,800
NA,NA,801
NA,NA,802
NA,NA,803
NA,NA,804
NA,NA,805
NA,NA,806
NA,NA,807
NA,NA,808
NA,NA,809
NA,NA,810
NA,NA,811
NA,NA,812
NA,NA,813
NA,NA,814
NA,NA,815
NA,NA,816
NA,NA,817
NA,NA,818
NA,NA,819
NA,NA,820
NA,NA,821
NA,NA,822
NA,NA,823
NA,NA,824
NA,NA,825
NA,NA,826
NA,NA,827
NA,NA,828
NA,NA,829
NA,NA,830
NA,NA,831
NA,NA,832
NA,NA,833
NA,NA,834
NA,NA,835
NA,NA,836
NA,NA,837
NA,NA,838
NA,NA,839
NA,NA,840
NA,NA,841
NA,NA,842
NA,NA,843
NA,NA,844
NA,NA,845
NA,NA,846
NA,NA,847
NA,NA,848
NA,NA,849
NA,NA,850
NA,NA,851
NA,NA,852
NA,NA,853
NA,NA,854
NA,NA,855
NA,NA,856
NA,NA,857
NA,NA,858
NA,NA,859
NA,NA,860
NA,NA,861
NA,NA,862
NA,NA,863
NA,NA,864
NA,NA,865
NA,NA,866
NA,NA,867
NA,NA,868
NA,NA,869
323,409,870
322,409,871
321,409,872
321,410,873
320,410,874
320,410,875
319,410,876
319,410,877
319,411,878
318,411,879
318,411,880
317,411,881
316,412,882
315,412,883
315,412,884
314,413,885
314,413,886
312,414,887
311,414,888
311,415,889
310,415,890
310,415,891
308,416,892
308,416,893
307,417,894
306,417,895
305,418,896
304,418,897
304,418,898
303,419,899
302,420,900
302,420,901
301,420,902
301,420,903
301,421,904
300,421,905
300,421,906
300,421,907
300,421,908
300,421,909
300,421,910
300,421,911
300,421,912
300,421,913
300,421,914
300,421,915
300,421,916
300,421,917
300,421,918
300,421,919
300,421,920
300,421,921
300,421,922
300,421,923
300,421,924
300,421,925
300,421,926
300,421,927
300,421,928
300,421,929
300,421,930
300,421,931
300,421,932
300,421,933
300,421,934
300,421,935
300,421,936
299,421,937
300,421,938
299,421,939
299,421,940
300,421,941
300,421,942
300,421,943
300,421,944
299,422,945
298,422,946
297,423,947
296,424,948
296,425,949
296,426,950
295,427,951
295,427,952
295,428,953
294,429,954
294,431,955
293,432,956
293,433,957
292,434,958
292,435,959
292,436,960
292,437,961
292,437,962
292,437,963
292,438,964
292,439,965
291,439,966
291,441,967
291,441,968
291,441,969
291,442,970
291,442,971
291,443,972
291,443,973
291,443,974
291,443,975
291,444,976
291,444,977
291,443,978
291,444,979
291,443,980
291,444,981
291,443,982
291,444,983
291,444,984
291,444,985
291,444,986
291,444,987
291,444,988
291,444,989
291,444,990
291,444,991
291,444,992
291,444,993
291,444,994
291,444,995
291,444,996
291,444,997
291,444,998
291,444,999
291,444,1000
291,444,1001
291,444,1002
291,444,1003
291,444,1004
291,446,1005
290,447,1006
290,448,1007
291,450,1008
291,451,1009
291,452,1010
291,454,1011
291,454,1012
292,455,1013
292,456,1014
292,457,1015
292,458,1016
292,459,1017
292,461,1018
292,461,1019
292,462,1020
291,464,1021
291,465,1022
291,466,1023
290,466,1024
290,467,1025
290,468,1026
290,469,1027
290,470,1028
290,471,1029
290,471,1030
289,471,1031
289,472,1032
289,473,1033
289,473,1034
289,473,1035
289,472,1036
289,473,1037
289,473,1038
289,473,1039
289,473,1040
289,473,1041
289,473,1042
289,473,1043
289,473,1044
289,473,1045
289,473,1046
289,473,1047
289,473,1048
289,473,1049
289,473,1050
289,473,1051
289,473,1052
289,473,1053
289,473,1054
289,473,1055
289,473,1056
289,473,1057
289,473,1058
289,473,1059
289,473,1060
289,473,1061
289,473,1062
289,473,1063
289,473,1064
289,473,1065
289,473,1066
289,473,1067
289,473,1068
290,473,1069
289,473,1070
290,473,1071
290,473,1072
290,473,1073
290,473,1074
290,473,1075
290,473,1076
290,473,1077
290,473,1078
290,473,1079
290,473,1080
290,473,1081
290,473,1082
290,473,1083
290,473,1084
290,473,1085
290,473,1086
290,473,1087
290,473,1088
290,473,1089
290,473,1090
290,472,1091
290,473,1092
290,473,1093
290,472,1094
290,473,1095
290,473,1096
290,473,1097
290,473,1098
290,473,1099
290,473,1100
290,473,1101
290,473,1102
290,473,1103
290,473,1104
290,473,1105
290,473,1106
290,473,1107
290,473,1108
290,473,1109
290,473,1110
290,473,1111
290,473,1112
290,473,1113
290,473,1114
290,473,1115
290,473,1116
290,473,1117
290,473,1118
290,473,1119
290,473,1120
290,473,1121
290,473,1122
290,473,1123
290,473,1124
290,473,1125
290,473,1126
290,473,1127
290,473,1128
290,473,1129
290,473,1130
290,473,1131
290,473,1132
290,473,1133
290,473,1134
290,473,1135
290,474,1136
290,474,1137
290,474,1138
290,474,1139
290,474,1140
289,474,1141
289,475,1142
290,474,1143
290,475,1144
290,475,1145
290,474,1146
290,474,1147
290,474,1148
289,474,1149
290,474,1150
290,474,1151
290,474,1152
289,475,1153
290,474,1154
290,474,1155
290,474,1156
290,474,1157
290,474,1158
290,474,1159
290,474,1160
290,474,1161
290,474,1162
290,474,1163
290,474,1164
290,474,1165
290,474,1166
290,474,1167
290,474,1168
289,474,1169
290,474,1170
290,474,1171
290,474,1172
290,474,1173
290,474,1174
290,474,1175
290,474,1176
290,474,1177
290,474,1178
290,474,1179
290,474,1180
290,474,1181
290,474,1182
290,474,1183
290,474,1184
290,474,1185
290,474,1186
290,474,1187
290,474,1188
290,474,1189
290,474,1190
290,475,1191
290,474,1192
290,474,1193
290,474,1194
290,474,1195
290,474,1196
290,474,1197
290,474,1198
290,474,1199
290,474,1200
290,474,1201
290,474,1202
290,474,1203
290,474,1204
290,474,1205
290,474,1206
289,475,1207
290,475,1208
290,475,1209
290,475,1210
290,475,1211
290,475,1212
290,475,1213
290,474,1214
290,474,1215
290,474,1216
290,474,1217
290,475,1218
290,475,1219
290,474,1220
290,475,1221
290,475,1222
289,475,1223
290,475,1224
290,475,1225
290,474,1226
290,474,1227
290,474,1228
290,474,1229
290,475,1230
290,476,1231
291,477,1232
292,478,1233
292,478,1234
293,478,1235
294,479,1236
294,479,1237
295,479,1238
295,479,1239
296,479,1240
297,479,1241
297,479,1242
298,479,1243
299,479,1244
299,479,1245
299,479,1246
300,479,1247
301,479,1248
302,479,1249
302,479,1250
303,479,1251
303,479,1252
304,479,1253
305,480,1254
306,480,1255
306,480,1256
307,481,1257
307,480,1258
307,480,1259
308,480,1260
309,481,1261
309,481,1262
310,480,1263
310,480,1264
310,480,1265
311,481,1266
311,481,1267
312,481,1268
312,481,1269
313,481,1270
314,482,1271
315,482,1272
315,482,1273
316,482,1274
316,482,1275
317,483,1276
318,483,1277
319,483,1278
319,484,1279
319,483,1280
320,483,1281
320,484,1282
321,484,1283
321,484,1284
321,484,1285
322,484,1286
322,484,1287
322,484,1288
322,484,1289
322,484,1290
323,484,1291
322,484,1292
322,484,1293
323,484,1294
323,484,1295
323,484,1296
323,484,1297
323,484,1298
323,484,1299
323,484,1300
323,484,1301
323,484,1302
323,484,1303
323,484,1304
323,484,1305
323,484,1306
323,484,1307
323,484,1308
323,484,1309
323,484,1310
323,484,1311
323,484,1312
323,484,1313
323,484,1314
323,484,1315
323,483,1316
323,484,1317
324,484,1318
325,484,1319
326,485,1320
327,485,1321
328,486,1322
329,486,1323
330,487,1324
330,487,1325
331,488,1326
331,488,1327
331,488,1328
332,489,1329
332,489,1330
333,490,1331
333,490,1332
333,491,1333
334,491,1334
334,492,1335
334,492,1336
335,492,1337
335,498,1338
335,498,1339
336,499,1340
336,499,1341
336,500,1342
336,501,1343
336,500,1344
336,501,1345
336,501,1346
336,502,1347
337,502,1348
337,503,1349
338,503,1350
338,504,1351
338,505,1352
339,505,1353
339,505,1354
339,506,1355
339,506,1356
339,506,1357
339,506,1358
340,506,1359
340,506,1360
340,507,1361
340,507,1362
340,507,1363
340,507,1364
340,506,1365
340,506,1366
339,507,1367
340,506,1368
340,506,1369
341,506,1370
341,507,1371
343,507,1372
343,507,1373
344,507,1374
345,507,1375
346,508,1376
347,508,1377
348,508,1378
348,508,1379
349,508,1380
350,508,1381
350,508,1382
351,508,1383
351,508,1384
352,508,1385
352,508,1386
352,508,1387
353,508,1388
354,508,1389
355,508,1390
357,508,1391
358,508,1392
359,508,1393
360,508,1394
361,508,1395
363,508,1396
364,508,1397
365,508,1398
366,508,1399
366,508,1400
366,508,1401
367,508,1402
369,508,1403
371,508,1404
374,508,1405
375,508,1406
377,508,1407
378,508,1408
379,508,1409
380,508,1410
381,508,1411
382,508,1412
383,508,1413
384,507,1414
384,507,1415
385,507,1416
386,507,1417
388,507,1418
389,507,1419
390,506,1420
391,506,1421
392,506,1422
393,506,1423
393,505,1424
394,505,1425
394,505,1426
395,505,1427
395,504,1428
396,503,1429
397,503,1430
396,503,1431
397,503,1432
398,502,1433
398,501,1434
399,495,1435
400,495,1436
399,495,1437
400,494,1438
401,494,1439
400,495,1440
400,495,1441
401,494,1442
400,495,1443
400,495,1444
400,495,1445
400,495,1446
400,495,1447
400,495,1448
400,495,1449
401,494,1450
400,495,1451
400,495,1452
400,495,1453
400,495,1454
400,495,1455
400,495,1456
400,495,1457
400,499,1458
401,493,1459
401,491,1460
401,489,1461
401,488,1462
401,486,1463
401,485,1464
401,484,1465
400,483,1466
400,483,1467
399,482,1468
399,481,1469
398,480,1470
397,479,1471
397,477,1472
396,477,1473
395,474,1474
395,474,1475
394,472,1476
394,472,1477
393,470,1478
393,470,1479
393,470,1480
393,470,1481
393,470,1482
393,471,1483
393,471,1484
393,471,1485
393,471,1486
393,471,1487
393,471,1488
393,470,1489
392,470,1490
393,470,1491
393,470,1492
393,470,1493
392,470,1494
392,470,1495
393,470,1496
393,470,1497
392,470,1498
392,470,1499
393,471,1500
393,471,1501
393,471,1502
393,471,1503
393,470,1504
393,471,1505
393,471,1506
393,471,1507
393,471,1508
393,471,1509
393,471,1510
393,471,1511
393,470,1512
393,470,1513
393,470,1514
393,470,1515
393,470,1516
393,470,1517
391,468,1518
390,467,1519
389,465,1520
387,463,1521
387,462,1522
385,460,1523
384,459,1524
383,458,1525
383,457,1526
382,456,1527
381,455,1528
381,454,1529
380,453,1530
379,453,1531
379,452,1532
378,451,1533
377,450,1534
376,449,1535
375,448,1536
374,447,1537
373,446,1538
373,446,1539
373,446,1540
372,445,1541
372,444,1542
371,444,1543
371,444,1544
371,444,1545
370,443,1546
370,443,1547
370,443,1548
369,443,1549
369,443,1550
369,443,1551
368,442,1552
368,442,1553
368,443,1554
368,443,1555
368,445,1556
368,446,1557
368,446,1558
368,446,1559
368,447,1560
368,447,1561
368,447,1562
368,447,1563
368,448,1564
368,448,1565
368,449,1566
369,449,1567
369,449,1568
369,449,1569
369,449,1570
369,450,1571
369,450,1572
369,451,1573
369,451,1574
370,451,1575
371,451,1576
371,451,1577
372,450,1578
372,450,1579
373,450,1580
374,449,1581
375,449,1582
376,449,1583
377,448,1584
378,448,1585
379,448,1586
380,448,1587
381,447,1588
382,446,1589
382,446,1590
383,446,1591
384,446,1592
384,446,1593
384,446,1594
385,446,1595
385,446,1596
385,446,1597
385,446,1598
386,446,1599
386,446,1600
386,446,1601
387,446,1602
387,446,1603
387,446,1604
387,446,1605
387,446,1606
387,446,1607
387,446,1608
387,446,1609
387,446,1610
388,446,1611
388,446,1612
388,446,1613
388,446,1614
388,446,1615
388,446,1616
388,446,1617
388,446,1618
388,446,1619
389,446,1620
389,446,1621
388,446,1622
388,446,1623
388,446,1624
388,446,1625
388,446,1626
389,446,1627
389,446,1628
388,446,1629
389,446,1630
389,445,1631
390,445,1632
391,445,1633
391,444,1634
391,444,1635
392,443,1636
393,443,1637
393,443,1638
393,443,1639
393,442,1640
394,441,1641
394,441,1642
395,440,1643
396,439,1644
396,438,1645
397,437,1646
397,436,1647
397,436,1648
398,434,1649
398,434,1650
399,432,1651
398,432,1652
398,432,1653
399,432,1654
399,432,1655
399,433,1656
399,433,1657
399,433,1658
399,433,1659
399,434,1660
399,434,1661
399,435,1662
399,435,1663
399,436,1664
399,436,1665
400,436,1666
400,436,1667
400,436,1668
400,436,1669
401,435,1670
401,435,1671
401,436,1672
401,436,1673
401,436,1674
401,436,1675
401,435,1676
401,436,1677
401,436,1678
401,437,1679
401,436,1680
401,436,1681
401,436,1682
402,436,1683
402,436,1684
402,436,1685
402,436,1686
402,437,1687
402,437,1688
402,438,1689
402,437,1690
402,438,1691
402,438,1692
402,439,1693
402,439,1694
402,439,1695
402,440,1696
402,442,1697
402,442,1698
402,442,1699
403,443,1700
403,443,1701
403,444,1702
403,444,1703
403,444,1704
403,445,1705
403,445,1706
404,445,1707
404,446,1708
404,446,1709
404,446,1710
404,446,1711
405,446,1712
405,447,1713
405,447,1714
405,447,1715
405,448,1716
405,448,1717
405,448,1718
406,448,1719
406,448,1720
406,448,1721
406,448,1722
406,448,1723
406,448,1724
406,449,1725
406,448,1726
406,448,1727
406,448,1728
407,448,1729
407,448,1730
406,448,1731
406,448,1732
406,448,1733
407,448,1734
407,448,1735
406,448,1736
407,448,1737
407,448,1738
407,448,1739
407,448,1740
407,447,1741
407,447,1742
407,447,1743
407,447,1744
407,447,1745
407,447,1746
407,447,1747
407,447,1748
407,447,1749
407,447,1750
407,447,1751
407,447,1752
407,447,1753
407,447,1754
407,447,1755
407,447,1756
407,447,1757
407,446,1758
407,446,1759
407,446,1760
407,446,1761
407,447,1762
407,446,1763
407,446,1764
407,446,1765
407,446,1766
407,446,1767
407,446,1768
407,446,1769
407,446,1770
407,446,1771
407,447,1772
407,446,1773
407,446,1774
407,446,1775
407,446,1776
407,446,1777
407,447,1778
407,447,1779
407,447,1780
407,447,1781
407,446,1782
407,447,1783
407,447,1784
407,447,1785
407,446,1786
407,446,1787
407,446,1788
407,446,1789
407,446,1790
407,446,1791
407,446,1792
407,447,1793
407,447,1794
407,447,1795
407,447,1796
407,446,1797
407,446,1798
407,446,1799
407,446,1800
407,446,1801
407,446,1802
407,446,1803
407,446,1804
407,445,1805
407,446,1806
407,446,1807
407,446,1808
407,446,1809
407,446,1810
407,446,1811
407,446,1812
407,445,1813
407,445,1814
407,445,1815
407,447,1816
408,446,1817
409,446,1818
410,445,1819
411,444,1820
412,444,1821
413,443,1822
414,443,1823
415,443,1824
416,443,1825
418,442,1826
420,441,1827
422,441,1828
423,441,1829
425,441,1830
426,440,1831
427,440,1832
429,439,1833
430,439,1834
431,439,1835
431,439,1836
432,439,1837
432,439,1838
434,439,1839
434,439,1840
436,438,1841
437,438,1842
438,437,1843
438,438,1844
439,437,1845
440,437,1846
441,437,1847
442,436,1848
444,435,1849
444,435,1850
446,435,1851
446,434,1852
447,434,1853
450,432,1854
452,428,1855
452,428,1856
453,427,1857
454,427,1858
455,426,1859
457,425,1860
457,425,1861
458,424,1862
459,424,1863
460,423,1864
460,423,1865
461,423,1866
461,423,1867
462,423,1868
462,422,1869
462,422,1870
462,422,1871
463,422,1872
463,422,1873
463,422,1874
463,422,1875
462,422,1876
462,422,1877
462,423,1878
462,423,1879
462,423,1880
461,423,1881
462,423,1882
462,423,1883
462,423,1884
462,423,1885
462,423,1886
462,423,1887
462,423,1888
462,423,1889
462,423,1890
462,423,1891
462,423,1892
462,423,1893
462,423,1894
462,423,1895
462,423,1896
462,423,1897
462,423,1898
462,423,1899
462,423,1900
462,423,1901
462,423,1902
462,423,1903
462,423,1904
462,423,1905
462,423,1906
462,423,1907
462,423,1908
462,423,1909
462,423,1910
462,423,1911
462,423,1912
462,423,1913
462,423,1914
462,423,1915
462,423,1916
462,423,1917
462,423,1918
462,423,1919
462,423,1920
462,423,1921
462,423,1922
463,423,1923
464,422,1924
467,421,1925
470,419,1926
473,418,1927
475,417,1928
476,416,1929
477,416,1930
479,415,1931
479,415,1932
481,415,1933
482,414,1934
484,413,1935
486,413,1936
487,412,1937
489,412,1938
490,412,1939
491,411,1940
493,411,1941
494,410,1942
494,410,1943
497,410,1944
498,409,1945
499,409,1946
NA,NA,1947
501,409,1948
NA,NA,1949
NA,NA,1950
NA,NA,1951
507,410,1952
507,409,1953
509,410,1954
510,410,1955
511,410,1956
511,410,1957
511,410,1958
512,410,1959
513,411,1960
513,411,1961
515,411,1962
516,412,1963
516,412,1964
516,411,1965
517,412,1966
516,412,1967
517,412,1968
518,413,1969
518,413,1970
518,413,1971
518,414,1972
519,414,1973
520,414,1974
522,416,1975
523,417,1976
523,417,1977
525,417,1978
525,417,1979
526,417,1980
527,418,1981
527,419,1982
528,419,1983
528,419,1984
529,419,1985
530,419,1986
530,419,1987
532,419,1988
533,420,1989
533,420,1990
535,420,1991
535,420,1992
536,420,1993
537,420,1994
538,420,1995
540,420,1996
541,420,1997
542,420,1998
543,420,1999
544,420,2000
545,420,2001
546,420,2002
546,420,2003
545,421,2004
546,420,2005
546,421,2006
547,421,2007
546,421,2008
546,421,2009
546,421,2010
546,421,2011
546,421,2012
546,422,2013
546,422,2014
547,421,2015
546,421,2016
546,421,2017
549,421,2018
552,420,2019
554,419,2020
556,418,2021
557,417,2022
557,417,2023
559,416,2024
NA,NA,2025
NA,NA,2026
NA,NA,2027
NA,NA,2028
NA,NA,2029
NA,NA,2030
NA,NA,2031
NA,NA,2032
NA,NA,2033
NA,NA,2034
NA,NA,2035
NA,NA,2036
NA,NA,2037
NA,NA,2038
572,404,2039
572,403,2040
573,403,2041
573,403,2042
NA,NA,2043
NA,NA,2044
578,400,2045
NA,NA,2046
NA,NA,2047
NA,NA,2048
NA,NA,2049
NA,NA,2050
NA,NA,2051
NA,NA,2052
NA,NA,2053
NA,NA,2054
NA,NA,2055
NA,NA,2056
NA,NA,2057
590,396,2058
